Número documento GEDO;Dependencia receptora;Orden de compra;N° Contratación / Licitación;Resolución Aprobatoria;Expediente;Entidad Proveedora;Cuit Proveedor;Remito n°;Fecha de remito;Fecha de recepción;Renglon;Cantidad;Detalle;Unidad;Observaciones
ACTA-2022-55658777-APN-SGA#MS;Dirección Nacional de Epidemiología e Información Estratégica;COVID19 07_22;"COVID-19 N°01/22 (COMPR.AR 80-0004-CDI22)	";RS-2022-579-APN-MS;EX-2022-2691546-APN-DCYC#MS;"LABORATORIOS JAYOR SRL	";30712205330;00001-00006874;;27/05/2022;3 (ALT.2);222000;"PRUEBA RÁPIDA DE DIAGNÓSTICO PARA LA DETECCIÓN CUALITATIVA DE ANTÍGENO/S ESPECÍFICOS (AG) DE SARS-COV-2 EN MUESTRAS OBTENIDAS DE HISOPADO NASOFARÍNGEO   NASALES DE ORIGEN HUMANO. DEBE SER CAPAZ DE DETECTAR TODAS LAS VARIANTES CIRCULANTES DE SARS-COV-2 A LA FECHA. ALT.2: TEST RAPIDO DE ANTIGENOS NASAL/NASOFARINGEO. MARCA REALY. PRESENTACIÓN: DETERMINACIONES. OBSERVACIONES Y ESPECIFICACIONES, SEGÚN PBYCP.

";UNI.;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - FUERA"
ACTA-2022-55658890-APN-SGA#MS;Dirección Nacional de Epidemiología e Información Estratégica;COVID19 07_22;"COVID-19 N°01/22 (COMPR.AR 80-0004-CDI22)	";RS-2022-579-APN-MS;EX-2022-2691546-APN-DCYC#MS;"LABORATORIOS JAYOR SRL	";30712205330;00001-00006875;;27/05/2022;3 (ALT.2);207675;"PRUEBA RÁPIDA DE DIAGNÓSTICO PARA LA DETECCIÓN CUALITATIVA DE ANTÍGENO/S ESPECÍFICOS (AG) DE SARS-COV-2 EN MUESTRAS OBTENIDAS DE HISOPADO NASOFARÍNGEO   NASALES DE ORIGEN HUMANO. DEBE SER CAPAZ DE DETECTAR TODAS LAS VARIANTES CIRCULANTES DE SARS-COV-2 A LA FECHA. ALT.2: TEST RAPIDO DE ANTIGENOS NASAL/NASOFARINGEO. MARCA REALY. PRESENTACIÓN: DETERMINACIONES. OBSERVACIONES Y ESPECIFICACIONES, SEGÚN PBYCP.
";UNI.;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - FUERA"
ACTA-2022-55659388-APN-SGA#MS;DIRECCIÓN DE COBERTURAS DE ALTO PRECIO;80_0003_OCA22;80-0084-CDI21;-;EX-2021-80576137-APN-DCYC#MS;BIOGEN ARGENTINA SRL;30709724912;9301-00010881;;21/03/2022;1;1;"NUCLEOTIDOS Y NUCLEOSIDOS; COMPUESTO QUIMICO: OLIGONUCLEOTIDO SINTETICO, ESTADO: SOLUCION, CALIDAD: BIOLOGIA MOLECULAR, PRESENTACION: ENVASE X 50 NMOL";FCO AMP.;CUMPLIMIENTO: PARCIAL - DENTRO
ACTA-2022-55659452-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00570308;;06/09/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;UN.;"DESTINO: RIO NEGRO ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-55659652-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00570312;;06/09/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;UN.;"DESTINO: RIO MEGRO ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-55659736-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00577734;;25/02/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;UN.;"DESTINO: BS. AS. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-55662077-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00577735;;25/02/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;UN.;"DESTINO: BS. AS. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-55662257-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00577737;;25/02/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;UN.;"DESTINO: BS. AS. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-55662459-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00577738;;25/02/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;UN.;"DESTINO: BS. AS. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-55662664-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00577739;;25/02/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;UN.;"DESTINO: BS. AS. ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-55663785-APN-SGA#MS;DIRECCIÓN DE COBERTURAS DE ALTO PRECIO;80_0003_OCA22;80-0084-CDI21;-;EX-2021-80576137-APN-DCYC#MS;BIOGEN ARGENTINA SRL;30709724912;9301-00010882;;21/03/2022;1;1;"NUCLEOTIDOS Y NUCLEOSIDOS; COMPUESTO QUIMICO: OLIGONUCLEOTIDO SINTETICO, ESTADO: SOLUCION, CALIDAD: BIOLOGIA MOLECULAR, PRESENTACION: ENVASE X 50 NMOL";FCO AMP.;CUMPLIMIENTO: PARCIAL - DENTRO
ACTA-2022-55663904-APN-SGA#MS;DIRECCIÓN DE COBERTURAS DE ALTO PRECIO;80_0003_OCA22;80-0084-CDI21;-;EX-2021-80576137-APN-DCYC#MS;BIOGEN ARGENTINA SRL;30709724912;9301-00010883;;21/03/2022;1;1;"NUCLEOTIDOS Y NUCLEOSIDOS; COMPUESTO QUIMICO: OLIGONUCLEOTIDO SINTETICO, ESTADO: SOLUCION, CALIDAD: BIOLOGIA MOLECULAR, PRESENTACION: ENVASE X 50 NMOL";FCO AMP.;CUMPLIMIENTO: PARCIAL - DENTRO
ACTA-2022-55664412-APN-SGA#MS;DIRECCIÓN DE COBERTURAS DE ALTO PRECIO;80_0003_OCA22;80-0084-CDI21;-;EX-2021-80576137-APN-DCYC#MS;BIOGEN ARGENTINA SRL;30709724912;9301-00010884;;21/03/2022;1;4;"NUCLEOTIDOS Y NUCLEOSIDOS; COMPUESTO QUIMICO: OLIGONUCLEOTIDO SINTETICO, ESTADO: SOLUCION, CALIDAD: BIOLOGIA MOLECULAR, PRESENTACION: ENVASE X 50 NMOL";FCO AMP.;CUMPLIMIENTO: PARCIAL - DENTRO
ACTA-2022-55664425-APN-SGA#MS;DIRECCIÓN DE COBERTURAS DE ALTO PRECIO;80_0003_OCA22;80-0084-CDI21;-;EX-2021-80576137-APN-DCYC#MS;BIOGEN ARGENTINA SRL;30709724912;9301-00010885;;21/03/2022;1;1;"NUCLEOTIDOS Y NUCLEOSIDOS; COMPUESTO QUIMICO: OLIGONUCLEOTIDO SINTETICO, ESTADO: SOLUCION, CALIDAD: BIOLOGIA MOLECULAR, PRESENTACION: ENVASE X 50 NMOL";FCO AMP.;CUMPLIMIENTO: PARCIAL - DENTRO
ACTA-2022-55664641-APN-SGA#MS;DIRECCIÓN DE COBERTURAS DE ALTO PRECIO;80_0003_OCA22;80-0084-CDI21;-;EX-2021-80576137-APN-DCYC#MS;BIOGEN ARGENTINA SRL;30709724912;9301-00010900;;22/03/2022;1;1;"NUCLEOTIDOS Y NUCLEOSIDOS; COMPUESTO QUIMICO: OLIGONUCLEOTIDO SINTETICO, ESTADO: SOLUCION, CALIDAD: BIOLOGIA MOLECULAR, PRESENTACION: ENVASE X 50 NMOL";FCO AMP.;CUMPLIMIENTO: PARCIAL - DENTRO
ACTA-2022-55664944-APN-SGA#MS;DIRECCIÓN DE COBERTURAS DE ALTO PRECIO;80_0003_OCA22;80-0084-CDI21;-;EX-2021-80576137-APN-DCYC#MS;BIOGEN ARGENTINA SRL;30709724912;9301-00010915;;23/03/2022;1;4;"NUCLEOTIDOS Y NUCLEOSIDOS; COMPUESTO QUIMICO: OLIGONUCLEOTIDO SINTETICO, ESTADO: SOLUCION, CALIDAD: BIOLOGIA MOLECULAR, PRESENTACION: ENVASE X 50 NMOL";FCO AMP.;CUMPLIMIENTO: PARCIAL - FUERA
ACTA-2022-55665874-APN-SGA#MS;DIRECCIÓN DE COBERTURAS DE ALTO PRECIO;80_0003_OCA22;80-0084-CDI21;-;EX-2021-80576137-APN-DCYC#MS;BIOGEN ARGENTINA SRL;30709724912;9301-00010976;;30/03/2022;1;4;"NUCLEOTIDOS Y NUCLEOSIDOS; COMPUESTO QUIMICO: OLIGONUCLEOTIDO SINTETICO, ESTADO: SOLUCION, CALIDAD: BIOLOGIA MOLECULAR, PRESENTACION: ENVASE X 50 NMOL";FCO AMP.;CUMPLIMIENTO: PARCIAL - FUERA
ACTA-2022-55665952-APN-SGA#MS;DIRECCIÓN DE COBERTURAS DE ALTO PRECIO;80_0003_OCA22;80-0084-CDI21;-;EX-2021-80576137-APN-DCYC#MS;BIOGEN ARGENTINA SRL;30709724912;9301-00011323;;28/04/2022;1;1;"NUCLEOTIDOS Y NUCLEOSIDOS; COMPUESTO QUIMICO: OLIGONUCLEOTIDO SINTETICO, ESTADO: SOLUCION, CALIDAD: BIOLOGIA MOLECULAR, PRESENTACION: ENVASE X 50 NMOL";FCO AMP.;CUMPLIMIENTO: PARCIAL - DENTRO
ACTA-2022-55666085-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00576702;;11/02/2022;1;1;KITS PARA CIRUGIA DE CATARATAS.;UN.;"DESTINO: MAR DEL PLATA ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-55666187-APN-SGA#MS;DIRECCIÓN NACIONAL DE ABORDAJE INTEGRAL DE ENFERMEDADES NO TRANSMISIBLES;OC 07_21;LPN - PROYECTO PNUD ARG 19/014;-;EX-2020-91708821-APN-SSGA#MS;VSA ALTA COMPLEJIDAD S.A.;30708204796;00001-00574293;;29/12/2021;1;1;KITS PARA CIRUGIA DE CATARATAS.;UN.;"DESTINO: CHACO ; CUMPLIMIENTO PARCIAL – DENTRO"
ACTA-2022-55666393-APN-SGA#MS;Subsecretaría de Medicamentos e Información Estratégica;NO-2022-44139494-APN-DGA#MS;-;-;EX-2022-37836935-APN-DD#MS;GADOR S.A.;30500987185;0053-00028024;;11/05/2022;1;2;"TRIXACAR (60 COMPRIMIDOS DE ELEXACAFTOR 100 MG/ TEZACAFTOR 50 MG/ IVACAFTOR 75 MG + 30 COMPRIMIDOS DE IVACAFTOR 150 MG CADA UNO). CAJA.
";CAJA;"LUGAR DE ENTREGA: PROVINCIA DE CÓRDOBA  ; CUMPLIMIENTO: TOTAL – FUERA."
ACTA-2022-56047782-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-99685000-APN-SES#MS;MSAL-118-LPI-S;-;EX-2020-86973014-APN-SSGA#MS;CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;30708574836;-;;31/01/2022;3 (LOTE 1);44;PREPARACION - BOTIQUINES - EMERGENCIA;UNI.;
ACTA-2022-56047782-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-99685000-APN-SES#MS;MSAL-118-LPI-S;-;EX-2020-86973014-APN-SSGA#MS;CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;30708574836;-;;31/01/2022;3 (LOTE 1);278;PREPARACION - BOTIQUINES - URGENCIA;UNI.;
ACTA-2022-56047782-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-99685000-APN-SES#MS;MSAL-118-LPI-S;-;EX-2020-86973014-APN-SSGA#MS;CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;30708574836;-;;31/01/2022;3 (LOTE 1);1247;PREPARACION - BOTIQUINES - NORMAL;UNI.;
ACTA-2022-56047782-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-99685000-APN-SES#MS;MSAL-118-LPI-S;-;EX-2020-86973014-APN-SSGA#MS;CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;30708574836;-;;31/01/2022;3 (LOTE 1);1818;PREPARACION  - TERCIARIO/ESTANDAR;UNI.;
ACTA-2022-56047782-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-99685000-APN-SES#MS;MSAL-118-LPI-S;-;EX-2020-86973014-APN-SSGA#MS;CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;30708574836;-;;31/01/2022;3 (LOTE 1);10907;PREPARACION - BOTIQUINES - ESTANDAR;UNI.;
ACTA-2022-56047782-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-99685000-APN-SES#MS;MSAL-118-LPI-S;-;EX-2020-86973014-APN-SSGA#MS;CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;30708574836;-;;31/01/2022;4 (LOTE 1);2749;INSUMOS - FORMULARIO B Y B1 Y NOVEDADES DE ENTREGA;UNI.;"PERIODO: ENERO 2022 ; CONF.: IF-2022-43351885-APN-DNMYTS#MS/PV-2022-45903781-APN-SAS#MS ; CUMPLIMIENTO: PARCIAL - DENTRO - FUERA; RECTIFICACION ACTA-2022-47114335-APN-SGA#MS (Campo modificado Observaciones)"
ACTA-2022-56047782-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-99685000-APN-SES#MS;MSAL-118-LPI-S;-;EX-2020-86973014-APN-SSGA#MS;CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;30708574836;-;;31/01/2022;4 (LOTE 1);12476;INSUMOS - CAJA;UNI.;
ACTA-2022-56047782-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-99685000-APN-SES#MS;MSAL-118-LPI-S;-;EX-2020-86973014-APN-SSGA#MS;CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;30708574836;-;;31/01/2022;4 (LOTE 1);19973;INSUMOS - FORMULARIO R Y RTP;UNI.;
ACTA-2022-56135377-APN-SGA#MS;Dirección de Coberturas de Alto Precio;80_0003_OCA21;80-0036-CDI20;-;EX-2020-42320691-APN-DCYC#MS;BIOGEN ARGENTINA SRL;30709724912;9301-00009873;;10/12/2021;1;1;"NUCLEOTIDOS Y NUCLEOSIDOS; COMPUESTO QUIMICO: OLIGONUCLEOTIDO SINTETICO, ESTADO: SOLUCION, CALIDAD: BIOLOGIA MOLECULAR, PRESENTACION: ENVASE X 50 NMOL";FCO AMP.;CUMPLIMIENTO: PARCIAL - DENTRO
ACTA-2022-56140582-APN-SGA#MS;DIRECCIÓN DE COBERTURAS DE ALTO PRECIO;80_0003_OCA21;80-0036-CDI20;-;EX-2020-42320691-APN-DCYC#MS;BIOGEN ARGENTINA SRL;30709724912;9301-00009875;;10/12/2021;1;4;"NUCLEOTIDOS Y NUCLEOSIDOS; COMPUESTO QUIMICO: OLIGONUCLEOTIDO SINTETICO, ESTADO: SOLUCION, CALIDAD: BIOLOGIA MOLECULAR, PRESENTACION: ENVASE X 50 NMOL";FCO AMP.;CUMPLIMIENTO: PARCIAL - DENTRO
ACTA-2022-56142980-APN-SGA#MS;DIRECCIÓN DE COBERTURAS DE ALTO PRECIO;80_0003_OCA21;80-0036-CDI20;-;EX-2020-42320691-APN-DCYC#MS;BIOGEN ARGENTINA SRL;30709724912;9301-00009876;;13/12/2021;1;1;"NUCLEOTIDOS Y NUCLEOSIDOS; COMPUESTO QUIMICO: OLIGONUCLEOTIDO SINTETICO, ESTADO: SOLUCION, CALIDAD: BIOLOGIA MOLECULAR, PRESENTACION: ENVASE X 50 NMOL";FCO AMP.;CUMPLIMIENTO: PARCIAL - DENTRO
ACTA-2022-56144097-APN-SGA#MS;DIRECCIÓN DE COBERTURAS DE ALTO PRECIO;80_0003_OCA21;80-0036-CDI20;-;EX-2020-42320691-APN-DCYC#MS;BIOGEN ARGENTINA SRL;30709724912;9301-00009879;;13/12/2021;1;1;"NUCLEOTIDOS Y NUCLEOSIDOS; COMPUESTO QUIMICO: OLIGONUCLEOTIDO SINTETICO, ESTADO: SOLUCION, CALIDAD: BIOLOGIA MOLECULAR, PRESENTACION: ENVASE X 50 NMOL";FCO AMP.;CUMPLIMIENTO: PARCIAL - DENTRO
ACTA-2022-56145494-APN-SGA#MS;DIRECCIÓN DE COBERTURAS DE ALTO PRECIO;80_0003_OCA21;80-0036-CDI20;-;EX-2020-42320691-APN-DCYC#MS;BIOGEN ARGENTINA SRL;30709724912;9301-00009885;;13/12/2021;1;1;"NUCLEOTIDOS Y NUCLEOSIDOS; COMPUESTO QUIMICO: OLIGONUCLEOTIDO SINTETICO, ESTADO: SOLUCION, CALIDAD: BIOLOGIA MOLECULAR, PRESENTACION: ENVASE X 50 NMOL";FCO AMP.;CUMPLIMIENTO: PARCIAL - DENTRO
ACTA-2022-56145804-APN-SGA#MS;DIRECCIÓN DE SALUD PERINATAL Y NIÑEZ;80_0033_OC22;80-0044-LPU21;RS-2022-06245267-APN-SAS#MS;EX-2021-68335567-APN-DCYC#MS;NUTRICIA-BAGO SA;30707013431;1500-00046911;;12/05/2022;2;2304000;"FÓRMULA LÁCTEA PARA LACTANTES EN POLVO. LIBRE DE GLUTEN. DE INICIO, DE 0 A 6 MESES. MARCA: CRECIENDO. NOMBRE DE FANTASÍA: CRECIENDO 1. PAÍS DE ORIGEN: ARGENTINA. DENOMINACIÓN LEGAL: FÓRMULA LÁCTEA PARA LACTANTES EN POLVO. LIBRE DE GLUTEN. PRESENTACIÓN: 1 LATA X 800 GRS. REGIÓN: CENTRO
";GR.;"DESTINO: ENTRE RIOS ; PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - FUERA"
ACTA-2022-56147390-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-99685000-APN-SES#MS;MSAL-118-LPI-S;-;EX-2020-86973014-APN-SSGA#MS;CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;30708574836;-;;01/12/2021;8 (LOTE 2);13;"DISTRIBUCION ; UNIDADES LOGISTICA ; Emergencia Zona AMBA";UNI.;
ACTA-2022-56147390-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-99685000-APN-SES#MS;MSAL-118-LPI-S;-;EX-2020-86973014-APN-SSGA#MS;CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;30708574836;-;;01/12/2021;8 (LOTE 2);17;"DISTRIBUCION ; UNIDADES LOGISTICA ; Emergencia Zona INTERIOR";UNI.;"PERIODO: NOVIEMBRE 2021 ; CONF.: IF-2022-53098998-APN-DNMYTS#MS/PV-2022-55578728-APN-SAS#MS ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-56147390-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-99685000-APN-SES#MS;MSAL-118-LPI-S;-;EX-2020-86973014-APN-SSGA#MS;CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;30708574836;-;;01/12/2021;8 (LOTE 2);25;"DISTRIBUCION ; UNIDADES LOGISTICA ; Urgencia Zona AMBA";UNI.;
ACTA-2022-56147390-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-99685000-APN-SES#MS;MSAL-118-LPI-S;-;EX-2020-86973014-APN-SSGA#MS;CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;30708574836;-;;01/12/2021;8 (LOTE 2);31;"DISTRIBUCION ; UNIDADES LOGISTICA ; Urgencia Zona INTERIOR";UNI.;
ACTA-2022-56147390-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-99685000-APN-SES#MS;MSAL-118-LPI-S;-;EX-2020-86973014-APN-SSGA#MS;CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;30708574836;-;;01/12/2021;8 (LOTE 2);106;"DISTRIBUCION ; UNIDADES LOGISTICA ; Normal Zona INTERIOR";UNI.;
ACTA-2022-56147390-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-99685000-APN-SES#MS;MSAL-118-LPI-S;-;EX-2020-86973014-APN-SSGA#MS;CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;30708574836;-;;01/12/2021;8 (LOTE 2);274;"DISTRIBUCION ; UNIDADES LOGISTICA ; Normal Zona AMBA";UNI.;
ACTA-2022-56147390-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-99685000-APN-SES#MS;MSAL-118-LPI-S;-;EX-2020-86973014-APN-SSGA#MS;CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;30708574836;-;;01/12/2021;8 (LOTE 2);1063;"DISTRIBUCION ; UNIDADES LOGISTICA ; Estándar Zona AMBA";UNI.;
ACTA-2022-56147390-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-99685000-APN-SES#MS;MSAL-118-LPI-S;-;EX-2020-86973014-APN-SSGA#MS;CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;30708574836;-;;01/12/2021;8 (LOTE 2);8658;"DISTRIBUCION ; UNIDADES LOGISTICA ; Estándar Zona INTERIOR";UNI.;
ACTA-2022-56148490-APN-SGA#MS;SECRETARÍA DE ACCESO A LA SALUD;INLEG-2021-99685000-APN-SES#MS;MSAL-118-LPI-S;-;EX-2020-86973014-APN-SSGA#MS;CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;30708574836;-;;31/03/2022;1 (LOTE 1);5100;ALMACENAMIENTO;POSICIONES;"PERIODO: MARZO 2022 ; CONF.: IF-2022-53275807-APN-DNMYTS#MS/PV-2022-55686878-APN-SAS#MS ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-56149785-APN-SGA#MS;Dirección de Gestión Operativa;80_0044_OC22;80-0006-LPR20;RS-2022-12693752-APN-SGA#MS;EX-2020-66426911-APN-DCYC#MS;BRONCEL SA;30702268385;0001-00567040;;27/04/2022;1;1;SERVICIO DE PROVISIÓN E INSTALACIÓN DE DISPENSERS DE AGUA FRÍA Y CALIENTE CONECTADOS A LA RED DE AGUA CON SISTEMA DE FILTRADO.;SERV.;"RTO. N° 1-567040 (27/04/22) - RTO. N° 1-567041 (27/04/22) ; PERÍODO: ABRIL 2022 ; CUMPLIMIENTO PARCIAL - DENTRO"
ACTA-2022-56154151-APN-SGA#MS;Dirección Nacional de Medicamentos y Tecnología Sanitaria;80_0080_OC22;80-0100-CDI21;ACTO-2022-44114190-APN-JGM;EX-2021-98486069-APN-DCYC#MS;SUIZO ARGENTINA SA;30516968431;0328-03198160;;27/05/2022;1;240;PRODUCTO DE NOMBRE COMERCIAL ONCASPAR / PEG ASPARAGINASA 750 UI / ML, FORMA FARMACÉUTICA: POLVO PARA SOLUCIÓN PARA PERFUSIÓN, EN LA PRESENTACIÓN DE FRASCO AMPOLLA DE 5 ML, CON TITULARIDAD EJERCIDA POR LA FIRMA SERVIER ARGENTINA SA;FCOS.;"PRIMERA ENTREGA ; CUMPLIMIENTO: PARCIAL - DENTRO"
ACTA-2022-56158679-APN-SGA#MS;DIRECCIÓN DE GESTIÓN OPERATIVA;80_1225_OC21;80-0007-LPR20;RS-2021-119077414-APN-SGA#MS;EX-2020-71169262-APN-DCYC#MS;DACHCOM SRL;30711557071;00001-00001503;;15/05/2022;1;1;"SERVICIO DE MANTENIMIENTO INTEGRAL, PREVENTIVO, CORRECTIVO Y DE EMERGENCIA, DE UN (1) GRUPO ELECTRÓGENO LOGUS 125, POTENCIA 100 KVA. AV. 9 DE JULIO 1925, C.A.B.A.								
";SERV.;"SERVICIO COMPRENDIDO ENTRE 16/04/22 y 15/05/22 ; CUMPLIMIENTO: PARCIAL - DENTRO."
ACTA-2022-56163565-APN-SGA#MS;DIRECCIÓN DE GESTIÓN OPERATIVA;80_1225_OC21;80-0007-LPR20;RS-2021-119077414-APN-SGA#MS;EX-2020-71169262-APN-DCYC#MS;DACHCOM SRL;30711557071;00001-00001504;;15/05/2022;2;1;"SERVICIO DE MANTENIMIENTO INTEGRAL, PREVENTIVO Y CORRECTIVO DE UN (1) GRUPO ELECTRÓGENO. MARCA CUMMINIS POTENCIA 105KVA. SERIE J391422624-4W. BRANDSEN 2665, C.A.B.A.								
";SERV.;"SERVICIO COMPRENDIDO ENTRE 16/04/22 y 15/05/22 ;
CUMPLIMIENTO: PARCIAL - DENTRO."
ACTA-2022-56166012-APN-SGA#MS;DIRECCIÓN DE GESTIÓN OPERATIVA;80_1225_OC21;80-0007-LPR20;RS-2021-119077414-APN-SGA#MS;EX-2020-71169262-APN-DCYC#MS;DACHCOM SRL;30711557071;00001-00001505;;15/05/2022;3;1;"SERVICIO DE MANTENIMIENTO INTEGRAL, PREVENTIVO Y CORRECTIVO DE UN (1) GRUPO ELECTRÓGENO. MARCA CRAM, MODELO ZH4100ZD (CRAM MODELO CD44), POTENCIA 40/44 KVA (PR/SB). AV. DON PEDRO DE MENDOZA 370, C.A.B.A.								
";SERV.;"SERVICIO COMPRENDIDO ENTRE 16/04/22 y 15/05/22 ;
CUMPLIMIENTO: PARCIAL - DENTRO."
ACTA-2022-56168036-APN-SGA#MS;DIRECCIÓN DE GESTIÓN OPERATIVA;80_1225_OC21;80-0007-LPR20;RS-2021-119077414-APN-SGA#MS;EX-2020-71169262-APN-DCYC#MS;DACHCOM SRL;30711557071;00001-00001506;;15/05/2022;4;1;"SERVICIO DE MANTENIMIENTO INTEGRAL, PREVENTIVO Y CORRECTIVO DE UN (1) GRUPO ELECTRÓGENO. MARCA FIAT, POTENCIA 105 KVA, SERIE H341112532-2S. (PR/SB). SUAREZ 2599, C.A.B.A.								
";SERV.;"SERVICIO COMPRENDIDO ENTRE 16/04/22 y 15/05/22 ;
CUMPLIMIENTO: PARCIAL - DENTRO."
