Número ;Fecha de creación ;Referencia;Usuario generador;Anio;Sector ;Cod repartición de origen;Repartición;Ministerio;Organismo;Usuario iniciador;Familia de documento;Tipo de documento;Tipo de documento GDE;Número especial;Número (número especial);Acrónimo;Sistema origen;Sistema Iniciador
ACTA-2022-43626086-APN-SGA#MS;03/05/2022 19:35;22_002497 - NAC - 80_0050_OC22 - LABORATORIOS RICHMOND SACIF;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-43626219-APN-SGA#MS;03/05/2022 19:35;22_002498 - NAC - 80_0050_OC22 - LABORATORIOS RICHMOND SACIF;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-43626427-APN-SGA#MS;03/05/2022 19:36;22_002499 - NAC - 80_1152_OC21 - KLONAL S.R.L.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-43626534-APN-SGA#MS;03/05/2022 19:36;22_002500 - INT - INLEG_2021_115801585_APN_SES#MS - LABORATORIOS FABRA S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-43626703-APN-SGA#MS;03/05/2022 19:37;22_002501 - NAC - 80_1226_OC21 - NICOLAS HUGO FERNANDEZ;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-43626928-APN-SGA#MS;03/05/2022 19:37;22_002502 - NAC - 80_1226_OC21 - NICOLAS HUGO FERNANDEZ;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-43627097-APN-SGA#MS;03/05/2022 19:38;22_002503 - NAC - 80_1226_OC21 - NICOLAS HUGO FERNANDEZ;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-43627267-APN-SGA#MS;03/05/2022 19:38;22_002504 - NAC - 80_1226_OC21 - NICOLAS HUGO FERNANDEZ;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-43627456-APN-SGA#MS;03/05/2022 19:39;22_002505 - NAC - 80_1226_OC21 - NICOLAS HUGO FERNANDEZ;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-43627543-APN-SGA#MS;03/05/2022 19:39;22_002506 - NAC - 80_1226_OC21 - NICOLAS HUGO FERNANDEZ;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-43627689-APN-SGA#MS;03/05/2022 19:40;22_002507 - NAC - 80_1226_OC21 - NICOLAS HUGO FERNANDEZ;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-43627826-APN-SGA#MS;03/05/2022 19:40;22_002508 - NAC - 80_1226_OC21 - NICOLAS HUGO FERNANDEZ;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-43628194-APN-SGA#MS;03/05/2022 19:41;22_002509 - NAC - 80_1226_OC21 - NICOLAS HUGO FERNANDEZ;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-43628261-APN-SGA#MS;03/05/2022 19:42;22_002510 - NAC - 80_1226_OC21 - NICOLAS HUGO FERNANDEZ;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-43628480-APN-SGA#MS;03/05/2022 19:42;22_002511 - NAC - 80_1226_OC21 - NICOLAS HUGO FERNANDEZ;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-43628640-APN-SGA#MS;03/05/2022 19:43;22_002512 - APO_DCEI - APO_22_4103 - KEDRION SPA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;LMRIOS;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-43628976-APN-SGA#MS;03/05/2022 19:44;22_002513 - APO_DCEI - APO_21_17839 - MERCK SHARP DOHME CORP;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;LMRIOS;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-43629294-APN-SGA#MS;03/05/2022 19:45;22_002514 - NAC - 80_1173_OC21 - BIOSIDUS FARMA SAU;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-43629475-APN-SGA#MS;03/05/2022 19:46;22_002515 - APO_DCEI - APO_21_17841 - MERCK SHARP DOHME CORP;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;LMRIOS;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44105579-APN-SGA#MS;04/05/2022 16:53;22_002516 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44106343-APN-SGA#MS;04/05/2022 16:55;22_002517 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44106800-APN-SGA#MS;04/05/2022 16:56;22_002518 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44107259-APN-SGA#MS;04/05/2022 16:57;22_002519 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44107954-APN-SGA#MS;04/05/2022 16:58;22_002520 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44108283-APN-SGA#MS;04/05/2022 16:58;22_002521 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44108649-APN-SGA#MS;04/05/2022 16:59;22_002522 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44109242-APN-SGA#MS;04/05/2022 17:00;22_002523 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44109742-APN-SGA#MS;04/05/2022 17:01;22_002524 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44110016-APN-SGA#MS;04/05/2022 17:02;22_002525 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44110289-APN-SGA#MS;04/05/2022 17:02;22_002526 - INT - INLEG_2022_02851106_APN_SES#MS - LECTUS S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44110580-APN-SGA#MS;04/05/2022 17:03;22_002527 - NAC - 80_1173_OC21 - BIOSIDUS FARMA SAU;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44111162-APN-SGA#MS;04/05/2022 17:04;22_002528 - NAC - 80_1173_OC21 - BIOSIDUS FARMA SAU;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44111540-APN-SGA#MS;04/05/2022 17:05;22_002529 - INT - INLEG_2021_60897242_APN_SES#MS - OCA LOG S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44111873-APN-SGA#MS;04/05/2022 17:05;22_002530 - NAC - SOLICITUD DE PROVISION 13_22 - SINERGIUM BIOTECH - CONSORCIO DE COOPERACION;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44112509-APN-SGA#MS;04/05/2022 17:06;22_002531 - NAC - 80_1084_OC21 - ELI LILLY INTERAMERICA INC SUCURSAL ARGENTINA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44113476-APN-SGA#MS;04/05/2022 17:08;22_002532 - NAC - 80_1084_OC21 - ELI LILLY INTERAMERICA INC SUCURSAL ARGENTINA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44113929-APN-SGA#MS;04/05/2022 17:09;22_002533 - NAC - SOLICITUD DE PROVISION 13_22 - SINERGIUM BIOTECH - CONSORCIO DE COOPERACION;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44164177-APN-SGA#MS;04/05/2022 19:33;22_002534 - NAC - 80_1084_OC21 - ELI LILLY INTERAMERICA INC SUCURSAL ARGENTINA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44164608-APN-SGA#MS;04/05/2022 19:34;22_002535 - NAC - 80_1084_OC21 - ELI LILLY INTERAMERICA INC SUCURSAL ARGENTINA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44166102-APN-SGA#MS;04/05/2022 19:40;22_002536 - NAC - 80_1084_OC21 - ELI LILLY INTERAMERICA INC SUCURSAL ARGENTINA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44166399-APN-SGA#MS;04/05/2022 19:41;22_002537 - NAC - 80_1084_OC21 - ELI LILLY INTERAMERICA INC SUCURSAL ARGENTINA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44166832-APN-SGA#MS;04/05/2022 19:43;22_002538 - NAC - 80_1084_OC21 - ELI LILLY INTERAMERICA INC SUCURSAL ARGENTINA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44167140-APN-SGA#MS;04/05/2022 19:44;22_002539 - NAC - 80_1084_OC21 - ELI LILLY INTERAMERICA INC SUCURSAL ARGENTINA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44542638-APN-SGA#MS;05/05/2022 14:23;22_001741 - INT - INLEG_2021_60379024_APN_SES#MS - ANDREANI LOGÍSTICA S.A. - RECTIFICACION;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;CCAPRIOLI;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44545534-APN-SGA#MS;05/05/2022 14:27;22_002540 - NAC - 80_0068_OC22 - ABBVIE SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44546447-APN-SGA#MS;05/05/2022 14:29;22_002541 - NAC - 80_1237_OC21 - MERCK S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44547783-APN-SGA#MS;05/05/2022 14:31;22_002542 - NAC - 80_1237_OC21 - MERCK S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44571937-APN-SGA#MS;05/05/2022 15:03;22_002543 - INT - INLEG_2021_99685000_APN_SES#MS - CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44573100-APN-SGA#MS;05/05/2022 15:05;22_002544 - INT - INLEG_2021_99685000_APN_SES#MS - CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44574598-APN-SGA#MS;05/05/2022 15:07;22_002545 - INT - INLEG_2021_99685000_APN_SES#MS - CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44575248-APN-SGA#MS;05/05/2022 15:08;22_002546 - INT - INLEG_2021_99685000_APN_SES#MS - CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44577950-APN-SGA#MS;05/05/2022 15:12;22_002547 - NAC - OC 17_21 - LABORATORIOS FABRA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44579254-APN-SGA#MS;05/05/2022 15:14;22_002548 - NAC - OC 17_21 - LABORATORIOS FABRA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44580045-APN-SGA#MS;05/05/2022 15:15;22_002549 - NAC - 80_0057_OC22 - GADOR SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44580810-APN-SGA#MS;05/05/2022 15:16;22_002550 - NAC - 80_0056_OC22 - SECURITON ARGENTINA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44630886-APN-SGA#MS;05/05/2022 16:28;22_002551 - NAC - 80_0003_OCA22 - BIOGEN ARGENTINA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44633173-APN-SGA#MS;05/05/2022 16:32;22_002552 - NAC - 80_0003_OCA22 - BIOGEN ARGENTINA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44633825-APN-SGA#MS;05/05/2022 16:34;22_002553 - NAC - 80_0003_OCA22 - BIOGEN ARGENTINA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44635789-APN-SGA#MS;05/05/2022 16:37;22_002554 - NAC - 80_1173_OC21 - BIOSIDUS FARMA SAU;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-44637555-APN-SGA#MS;05/05/2022 16:40;22_002555 - NAC - 80_1173_OC21 - BIOSIDUS FARMA SAU;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MALIBERTINO;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
